,ad_id,count,id,title,created_at,image,campaign_id,campaign_title,advertiser_id,advertiser_name,viewed,clicked
102,233718,52785,233718,مرغ تازه ارزان تر از همه جا! (فقط امروز),2021-01-12 15:33:59.063496+03:30,https://native.yektanet.com/static/media/upload/items/710008__1aVgqrFrcA.jpg,84829,R-Native-M,4083,snapp.market,34824335,123686
103,224919,52433,224919,تا دیر نشده آرتروز مفاصل خود را در خانه درمان کنید,2020-12-26 09:16:57.729237+03:30,https://native.yektanet.com/static/media/upload/items/image__1bGOF9Szmm.png,72418,N-TP,25801,zirgozar.com,245012306,227388
104,279536,52328,279536,آموزش حرفه‌ای بورس ((۱۰۰٪ رایگان)),2021-04-09 16:25:22.013687+04:30,https://native.yektanet.com/static/media/upload/items/image__1bYhhD5NBQ.jpeg,101187,فعالین اقتصادی_M,16117,emofid.com,28539268,52329
105,89788,52000,89788,خونه های روستایی دنج، برای یک سفر خصوصی و پاکیزه,2019-07-05 19:24:35.487910+04:30,https://native.yektanet.com/static/media/upload/items/روستایی2__19O6uGpiTo.jpg,22939,Native.Roosta,3527,jajiga.com,193578866,220260
106,290468,51964,290468,خرید ماسک 3 بعدی ( فست ماسک ) 4لایه با تخفیف ویژه,2021-04-29 10:47:43.039420+04:30,https://native.yektanet.com/static/media/upload/items/image__1bWQk3c4lU.jpeg,106477,NR-Google,2523,basalam.ir,29564300,51958
107,198607,51109,198607,ایمپلنت کره ای - 2،7۰۰،۰۰۰ (اقساطی)- بهترین برند,2020-10-14 12:22:12.936828+03:30,https://native.yektanet.com/static/media/upload/items/image__1bILZf9xkc.jpeg,68950,Implant,7058,clinic-gharb.ir,114918749,227264
108,285090,51082,285090,از الان بدون محدودیت از آسیاتک اینترنت بگیر!,2021-04-18 22:51:39.341472+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8FykqGHU.jpeg,104198,bitstream_starter,17028,asiatech.ir,21903880,53103
109,247216,51074,247216,برای رفع گودی و تیرگی دور چشم دیگه نیازی به لیزر و عمل نیست,2021-02-07 15:37:21.537001+03:30,https://native.yektanet.com/static/media/upload/items/image__1bRqOzf2q2.jpeg,90216,کرم دور چشم37 (b=7063),18797,5040.ir,439074079,474340
110,298910,50353,298910,درمان قطعی زانو درد در خانه ، دیگه هزینه زیاد برای عمل نده!,2021-05-12 08:07:00.875702+04:30,https://native.yektanet.com/static/media/upload/items/image__1cefqjHuLk.jpeg,72418,N-TP,25801,zirgozar.com,25503151,52091
111,220735,50033,220735,بدون نیاز به عمل جراحی از درد زانو خلاص شوید!,2020-12-16 18:51:06.635597+03:30,https://native.yektanet.com/static/media/upload/items/image__1bEseCJYDi.jpeg,74084,N-Contextual,25801,zirgozar.com,141954191,151551
112,192275,49988,192275,لیست قیمت لاستیک خودرو,2020-09-27 11:33:36.831192+03:30,https://native.yektanet.com/static/media/upload/items/image__1bkL9l84lE.jpeg,66078,همسان موضوعی خودرو,639,car.ir,56621801,248836
113,251999,49473,251999,دلت هیجان میخواد؟ همین حالا بازی کن!,2021-02-14 20:36:45.109479+03:30,https://native.yektanet.com/static/media/upload/items/image__1bTcsjjVPU.jpeg,90476,Normal_Native_bahman99,2533,zula.ir,85140434,52834
114,82646,49330,82646,ایمپلنت کره ای - 2،7۰۰،۰۰۰ (اقساطی)- بهترین برند,2019-05-11 11:49:00.195812+04:30,https://native.yektanet.com/static/media/upload/items/dental_implant__1apPJJXQaA.jpg,19746,کمپین اصلی ایمپلنت,7058,clinic-gharb.ir,280476637,564472
115,293384,49134,293384,آنی بیت کوین و 40 ارز دیجیتال دیگه رو بخر و بفروش,2021-05-04 15:39:45.845870+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccwmUtbl4.jpeg,107479,همسان تکنولوژی,36172,com.rahaexchange.app,16868239,49134
116,285842,49131,285842,به سه تا سوال در مورد ارز های دیجیتالی جواب بده ، آیفون 12 برنده شو,2021-04-20 12:35:36.592699+04:30,https://native.yektanet.com/static/media/upload/items/image__1c93t3gILq.jpeg,104154,مسابقه ایفون 12,228,kanoonebourse,37428424,51515
117,281634,48774,281634,نسل جدید دندان مصنوعی طبیعی و چسبنده ، غیر قابل تشخیص!!,2021-04-13 12:51:40.800756+04:30,https://native.yektanet.com/static/media/upload/items/image__1bMPMlFUvU.jpeg,100859,پروتز رده C,12876,berimdoctor@gmail.com,22276107,50963
118,261036,48676,261036,تا دیر نشده آرتروز مفاصل خود را در خانه درمان کنید,2021-02-28 14:52:23.192605+03:30,https://native.yektanet.com/static/media/upload/items/image__1bGOG3IKCS.jpeg,95295,N-All,25801,zirgozar.com,64717572,52246
119,269561,47535,269561,مانتو زنانه پارسی مدل کاشی نارنجستان در رنگبندی متنوع رسید,2021-03-11 07:07:29.909291+03:30,https://native.yektanet.com/static/media/upload/items/image__1bZcbFNN86.jpeg,97088,درآمد دیروز,29188,tanposh-parsi.com,45817617,67925
120,299377,47195,299377,چای دوغزال رو با ۳۰ درصد تخفیف تو مارکت پارتی اسنپ سفارش بده!!,2021-05-12 16:35:59.272101+04:30,https://native.yektanet.com/static/media/upload/items/image__1ceuEzmCPe.jpeg,109558,Snapp-market-party-native-mobile,2614,snapp.ir,23895428,49316
121,151223,46708,151223,لاغری با قدرت ذهن بدون رژیم،دمنوش،ورزش(ویژه بانوان),2020-05-18 12:43:41.387721+04:30,https://native.yektanet.com/static/media/upload/items/AJMethod__1aOnnrph1I.jpg,48124,تناسب اندام4(موبایل),10128,ajmethod.ir,384355351,353984
122,293383,46587,293383,حتی با 500 هزار تومان بیت کوین و ارز دیجیتال بخر,2021-05-04 15:35:08.907555+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccwjPRsYI.jpeg,107477,همسان-فعالان اقتصادی,36172,com.rahaexchange.app,21748889,46587
123,292838,46417,292838,تا ۱۰ برابر سریعتر با اینترنت LTE مبین‌نت! همین حالا ثبت نام کن.,2021-05-03 14:22:50.162680+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccglvz2qo.jpeg,107322,کمپین مودم هواوی- موبایل,4446,mobinnet.ir,60647542,48358
124,270982,46124,270982,"برنج 100% ایرانی کیلویی 24,500 تومان تامین شد!",2021-03-14 15:49:08.359466+03:30,https://native.yektanet.com/static/media/upload/items/image__1c01e7g72a.jpeg,78095,N-Berenj-M,21815,hastinja.ir,42060201,48872
125,152475,45574,152475,با دندانهای پوسیده خود خداحافظی کنید! ویژه تهران و کرج,2020-05-22 11:38:28.365576+04:30,https://native.yektanet.com/static/media/upload/items/dental-ads-5.jpg,48534,کمپین همسان موبایل,1981,mehrazcard.com,298009688,392355
126,240231,45252,240231,100متر فقط 235 م پیش پرداخت | اقساط 3 ساله,2021-01-24 15:33:29.248486+03:30,https://native.yektanet.com/static/media/upload/items/image__1bNZOHHhEG.jpeg,23566,تبلیغ مروارید- موبایل,8626,sadaf22.com,27526250,51877
127,293325,44986,293325,"درمان لک های صورت بدون لیزر , با این کرم گیاهی",2021-05-04 11:01:11.826208+04:30,https://native.yektanet.com/static/media/upload/items/image__1cctqqhPf2.jpeg,107454,لک 43 (8887),18762,5040.ir,30248579,46934
128,220734,44950,220734,بدون نیاز به عمل جراحی از درد زانو خلاص شوید!,2020-12-16 18:51:06.006615+03:30,https://native.yektanet.com/static/media/upload/items/image__1bEseCJYDi.jpeg,72418,N-TP,25801,zirgozar.com,148674021,123908
129,273966,44607,273966,یه کتاب مهمون فیدیبو باش (ویژه نوروز),2021-03-22 12:31:57.056875+04:30,https://native.yektanet.com/static/media/upload/items/image__1c1WiUzMmC.jpeg,99855,N-sal1400-M,495,fidibo.com,47242264,52448
130,278833,44572,278833,آیا من افسرده هستم؟ از مشاور بپرسید,2021-04-07 12:17:08.122666+04:30,https://native.yektanet.com/static/media/upload/items/image__1c6zRexlqq.jpeg,101425,افسردگی 8437,12072,hamkadeh.com,42319011,46436
131,287068,44262,287068,از یارانه نقدی و یارانه معیشتی چه خبر؟,2021-04-22 16:46:21.402701+04:30,https://native.yektanet.com/static/media/upload/items/image__1c9AxsJp8y.jpeg,93337,Native_Publisher_News,31943,bourseon.com,41706232,45909
132,293319,43791,293319,درمان سریع لک های پوستی بدون فقط با یک کرم گیاهی,2021-05-04 10:52:29.430021+04:30,https://native.yektanet.com/static/media/upload/items/image__1cctkMsoY6.jpeg,107453,لک 42 (8886),18762,5040.ir,29563078,45697
133,224923,42694,224923,تا دیر نشده آرتروز مفاصل خود را در خانه درمان کنید,2020-12-26 09:17:01.836821+03:30,https://native.yektanet.com/static/media/upload/items/image__1bGOG3IKCS.jpeg,74084,N-Contextual,25801,zirgozar.com,131242064,178745
134,222980,42552,222980,چرا باید خون بندناف نوزادمان را ذخیره کنیم!؟,2020-12-21 12:39:59.802945+03:30,https://native.yektanet.com/static/media/upload/items/image__1bFCNRBfpC.jpeg,78491,همسان-موضوعی-موبایل,11222,rsct.ir,61966237,94353
135,285846,42467,285846,کاشت ابرو حتی روی تاتو با تخفیف ویژه (همین حالا فرم را پر کنید),2021-04-20 12:39:19.959216+04:30,https://native.yektanet.com/static/media/upload/items/image__1c93vucZjc.jpeg,104549,Native_BestPublisher_abro,26416,clinic_sepanta,41814077,45069
136,268219,42043,268219,در یک روز دندونات رو لمینت کن! (مشاوره رایگان- ویژه تهران),2021-03-09 11:04:19.801914+03:30,https://native.yektanet.com/static/media/upload/items/image__1bYKgAIxzM.jpeg,90257,laminet-bulk,31507,clinicmodern.com,41187674,55597
137,214623,41892,214623,برای ثروتمند شدن نیازی به کار صبح تا شبی نیست...,2020-12-03 14:17:43.534800+03:30,https://native.yektanet.com/static/media/upload/items/image__1bBe2agm2E.png,34304,کمپین آغازین همیار ماینر,9050,hamyarminer.com,68860949,138040
138,289146,41632,289146,آخرین اخبار یارانه نقدی و غیر نقدی,2021-04-27 12:06:45.429102+04:30,https://native.yektanet.com/static/media/upload/items/image__1caLDOSXBw.jpeg,93359,Native_Context_Finance,31943,bourseon.com,19715470,42545
139,256344,41624,256344,همراه اول استخدام میکند. (ثبت نام کنید),2021-02-21 16:34:07.570681+03:30,https://native.yektanet.com/static/media/upload/items/image__1bUQONOfys.jpeg,85542,Test-CPA_AutoBidManager-1,59,jobvision.ir,80452739,46094
140,290467,41411,290467,خرید ماسک 3 بعدی ( فست ماسک ) 4لایه با تخفیف ویژه,2021-04-29 10:47:43.031953+04:30,https://native.yektanet.com/static/media/upload/items/image__1bWQk3c4lU.jpeg,106476,NR-Abandoned-Purchase,2523,basalam.ir,26655176,41410
141,237043,41355,237043,کشیدن پوست صورت و درمان تیرگی پوست،بدون کوچکترین عمل و جراحی,2021-01-19 13:54:34.242614+03:30,https://native.yektanet.com/static/media/upload/items/image__1bMKIrLaIw.jpeg,86114,دی دی کرم35 (b=6654),18797,5040.ir,391812113,382030
142,224914,40830,224914,تا دیر نشده آرتروز مفاصل خود را در خانه درمان کنید,2020-12-26 09:12:04.037217+03:30,https://native.yektanet.com/static/media/upload/items/image__1bGOF9Szmm.png,72406,Tesst-CPA-AutoBidManager-1,25801,zirgozar.com,136010292,95634
143,270051,40676,270051,سفارش شرف‌شمس 1400 در شرف‌آنلاین شروع شد,2021-03-12 21:06:00.176168+03:30,https://native.yektanet.com/static/media/upload/items/image__1bZ6vMudie.jpeg,98391,native-retargeting-sharaf1,1874,sharafonline.ir,15175618,61598
144,298413,39996,298413,درمان قطعی زانو درد در خانه ، دیگه هزینه زیاد برای عمل نده!,2021-05-11 16:34:52.398383+04:30,https://native.yektanet.com/static/media/upload/items/image__1cefqjHuLk.jpeg,78942,N-Bulk,25801,zirgozar.com,24124314,41230
145,288013,39612,288013,تبلت سدنا | تضمین کیفیت با بهترین قیمت,2021-04-25 12:06:40.245157+04:30,https://native.yektanet.com/static/media/upload/items/1041_1cahchhK1m.jpg,104798,همسان-تبلبت-موبایل,7618,Sednaco.ir,45345251,41523
146,289240,39425,289240,تخفیف ویژه مودم و سرویس اینترنت TD-LTE آسیاتک!,2021-04-27 13:29:24.415255+04:30,https://native.yektanet.com/static/media/upload/items/image__1caMvWKqAw.jpeg,106030,td_promotion_1400,17028,asiatech.ir,17408980,40918
147,224924,39392,224924,تا دیر نشده آرتروز مفاصل خود را در خانه درمان کنید,2020-12-26 09:17:02.656518+03:30,https://native.yektanet.com/static/media/upload/items/image__1bGOG3IKCS.jpeg,78942,N-Bulk,25801,zirgozar.com,189592735,155313
148,263989,39267,263989,عمل جالب لابیاپلاستی و زیبایی واژن در 30دقیقه. واقعیه!,2021-03-03 15:57:37.013705+03:30,https://native.yektanet.com/static/media/upload/items/image__1bOtMJLvFW.jpeg,96336,C - جراحی زنان,28831,berimdoctor.com,13782207,45887
149,249444,39195,249444,می‌خوای بدونی کجا می‌تونی با خیال راحت بیت‌کوین بخری؟!,2021-02-10 12:11:13.093773+03:30,https://native.yektanet.com/static/media/upload/items/image__1bS8gQpAj6.jpeg,90952,بیتکس24- سنجاق,9671,sanjagh.com,109953418,83790
150,260675,39086,260675,اگه هنوز برای کنکور شروع نکردی این کلاسا رو از دست نده! (کاملا رایگان),2021-02-28 09:22:59.185766+03:30,https://native.yektanet.com/static/media/upload/items/image__1bPVbNOYm6.jpeg,94865,N-noktevatest-B,19511,onlineacademy.ir,62643620,83694
151,202386,38721,202386,تغییر کارگزار به کارگزاری 24 ساعته! بدون احراز هویت حضوری,2020-10-28 11:10:23.160783+03:30,https://native.yektanet.com/static/media/upload/items/image__1bobydZebK.jpeg,53461,FA99BA1-Keyword,8882,farabixo.com,187452353,178245
152,284073,38484,284073,با صدای عادل فردوسی پور کتاب گوش بده!,2021-04-17 16:32:04.623883+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8mkDzEde.jpeg,103751,N-adel-goodlife-M,495,fidibo.com,30637807,40233
153,248877,38382,248877,کاشت مو -------------- پرداخت در 7 قسط بدون بهره!,2021-02-09 14:42:08.657388+03:30,https://native.yektanet.com/static/media/upload/items/images_4__1amVTDKO9y.jfif,86577,NR-Moo-Irannovin,6101,irannovinclinic.com - CPL,11235041,47664
154,260456,38279,260456,برای همیشه با درد زانوت  خدافظی کن! بدون نیاز به عمل! (مشاوره رایگان),2021-02-27 17:55:34.965734+03:30,https://native.yektanet.com/static/media/upload/items/a0202-1980x1249-1-1024x646_1bHAyGAPIo.jpg,95034,N-CPA,25801,zirgozar.com,90929684,69846
155,300365,37930,300365,"موثرترین روش رفع چروک صورت و دور چشم ,بدون بوتاکس",2021-05-15 13:17:11.049619+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfcbEspPu.jpeg,109956,چروک 50(9079),18797,5040.ir,32374760,39933
156,284345,37891,284345,صد میلیون جوایز نقدی در سرزمین بازار؛ الان بازی کن!,2021-04-18 09:56:57.640809+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8xmDyQpy.jpeg,103899,04-mobile-birthday-native-bestpub,26441,cafebazaar.ir,21942508,39310
